"id","name","party","state","vote.100000186","vote.100000187","vote.100000188","vote.100000189","vote.100000275","vote.100000276","vote.100000277","vote.100000278","vote.100000279","vote.100000280","vote.100000281","vote.100000282","vote.100000283","vote.100000284","vote.100000285","vote.100000286","vote.100000287","vote.100000288","vote.100000322","vote.100000323","vote.100000324","vote.100000325","vote.100000326","vote.100000327","vote.100000328","vote.100000329","vote.100000330","vote.100000331","vote.100000332","vote.100000333","vote.100000334","vote.100000335","vote.100000336","vote.100000337","vote.100000338","vote.100000339","vote.100000340","vote.100000341","vote.100000342","vote.100000343","vote.100000344","vote.100000345","vote.100000346","vote.100000347","vote.100000348","vote.100000349","vote.100000350","vote.100000351","vote.100000352","vote.100000353","vote.100000354","vote.100000355","vote.100000356","vote.100000357","vote.100000358","vote.100000359","vote.100000360","vote.100000361","vote.100000362","vote.100000363","vote.100000364","vote.100000365","vote.100000366","vote.100000367","vote.100000368","vote.100000369","vote.100000370","vote.100000371","vote.100000372","vote.100000373","vote.100000374","vote.100000375","vote.100000376","vote.100000377","vote.100000378","vote.100000379","vote.100000380","vote.100000381","vote.100000382","vote.100000383","vote.100000384","vote.100000385","vote.100000386","vote.100000387","vote.100000388","vote.100000389","vote.100000390","vote.100000391","vote.100000396","vote.100000397","vote.100000398","vote.100000399","vote.100000400","vote.100000401","vote.100000402","vote.100000403","vote.100000404","vote.100000405","vote.100000406","vote.100000407","vote.100000408","vote.100000409","vote.100000410","vote.100000411","vote.100000412","vote.100000413","vote.100000414","vote.100000415","vote.100000416","vote.100000417","vote.100000418","vote.100000419","vote.100000420","vote.100000421","vote.100000422","vote.100000423","vote.100000424","vote.100000425","vote.100000426","vote.100000427","vote.100000428","vote.100000429","vote.100000430","vote.100000431","vote.100000750","vote.100000751","vote.100000752","vote.100000765","vote.100000766"
462,"PAULO CORDEIRO","PTB","PR",1,2,1,2,1,1,2,1,1,2,2,2,NA,NA,NA,NA,NA,1,NA,1,1,2,2,2,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,2,1,1,1,1,1,1,2,1,2,2,NA,NA,NA,2,NA,1,1,NA,NA,1,2,1,1,1,3,1,2,3,3,1,NA,1,1,1,NA,NA,NA,1,1,2,2,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA
257,"PAULO DELGADO","PT","MG",1,2,1,1,NA,2,2,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,NA,1,1,2,2,1,1,NA,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,2,1,2,2,1,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,2,2,2,1,1,2,1,2,2,NA,NA,2,2,NA,NA,NA,NA,NA
541,"PAULO FEIJO","PSDB","RJ",1,1,1,NA,1,1,2,NA,1,NA,2,2,2,1,1,1,1,1,2,1,1,2,2,NA,1,1,1,1,1,1,NA,1,NA,1,2,NA,1,NA,NA,NA,NA,1,1,1,2,2,1,1,NA,1,1,NA,2,1,1,2,1,NA,1,2,2,2,1,2,NA,1,1,NA,1,1,1,1,2,1,1,1,NA,1,1,1,1,2,1,2,2,NA,1,1,1,1,1,1,NA,NA,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,2,NA,1,2,2,2,2,1,NA,1,1,1,1,1,1,1,1,1,NA,NA
484,"PAULO GOUVEA","PFL","SC",1,1,1,2,1,1,2,1,2,3,1,1,1,1,2,1,1,1,NA,1,1,2,2,2,1,1,1,1,1,1,NA,NA,NA,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,NA,NA,NA,2,1,1,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,2,3,1,1,2,2,2,1,1,1,1,1,1,1,1,1,NA,1,NA,NA
258,"PAULO HESLANDER","PTB","MG",1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,2,NA,2,2,2,2,1,2,1,NA,1,1,NA,NA,2,2,1,1,2,2,1,2,1,NA,NA,2,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,NA,1,2,NA,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,NA,1,1,3,1,1,1,NA,NA,1,2,1,1,1,NA,NA,NA,1,3,2,3,NA,NA,NA,3,1,2,1,2,NA,1,1,1,1,2,1,1,1,1,1,1,2,NA,NA
383,"PAULO LIMA","PFL","SP",NA,1,NA,NA,NA,NA,NA,1,2,2,2,2,NA,1,1,1,1,NA,2,1,2,2,NA,2,1,1,NA,1,1,1,NA,NA,NA,1,2,1,1,2,2,1,2,NA,2,2,1,1,NA,1,NA,NA,3,3,NA,NA,1,1,NA,1,1,2,2,2,2,NA,NA,1,3,NA,1,2,2,1,2,2,NA,NA,NA,NA,1,2,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,2,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"PAULO MOURAO","PSDB","TO",1,1,NA,NA,1,1,2,1,1,2,2,NA,NA,1,1,2,1,1,2,1,1,2,2,1,1,1,1,NA,1,NA,2,2,1,1,2,1,1,NA,NA,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,2,1,2,2,NA,1,NA,NA,1,1,1,2,NA,1,2,1,1,NA,1,1,2,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,1,1,1,1,NA,NA
510,"PAULO PAIM","PT","RS",2,2,1,1,1,2,2,2,2,2,NA,1,2,2,2,2,2,2,NA,2,2,NA,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,NA,NA,NA,NA,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,NA,1,2,NA,2,2,2,2,1,2,NA,2,2,2,2,2,1,1,1,1,1,NA,1,2,2,1,1,1,NA,2,2,1,2,2,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,NA,2,2,2,2,1,2,2,NA,NA
511,"PAULO RITZEL","PMDB","RS",1,NA,1,2,1,1,NA,1,1,2,NA,NA,2,1,1,1,1,1,2,1,2,2,2,2,1,NA,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,NA,1,1,NA,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,NA,1,1,NA,NA,NA,NA,1,2,2,2,2,1,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,2,1,2,1,1,1,2,2,1,1,1,1,NA,1,NA,NA,NA
30,"PAULO ROCHA","PT","PA",1,2,1,1,1,2,2,2,2,2,NA,1,2,2,2,2,2,2,NA,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,NA,NA,NA,NA,2,2,2,1,1,NA,2,2,2,2,2,NA,1,2,1,1,1,2,1,1,1,2,2,NA,NA,2,2,2,2,2,2,1,2,NA,2,2,2,2,2,1,1,1,1,1,NA,1,NA,2,1,1,1,NA,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,NA,1,2,1,2,2,2,2,2,2,2,2,2,NA,1
31,"PAULO TITAN","PMDB","PA",1,2,NA,2,1,1,2,1,1,2,2,2,2,1,NA,NA,NA,NA,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,NA,1,1,2,NA,NA,NA,NA,NA,1,1,NA,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,2,1,NA,1,1,NA,2,1,NA,NA,NA,1,1,1,1,1,3,1,NA,2
424,"PEDRINHO ABRAO","PTB","GO",1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,NA,NA,1,2,1,1,2,NA,1,NA,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,NA,1,1,NA,2,3,1,NA,NA,3,2,1,1,1,NA,NA,NA,3,3,3,NA,1,3,3,2,NA,3,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA
425,"PEDRO CANEDO","PL","GO",NA,NA,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,NA,2,NA,1,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,2,1,NA,2,1,NA,NA,2,NA,1,1,NA,1,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,1,NA,1,NA,NA,1,1,NA,1,2,1,1,1,NA,NA,2,1,NA,2,NA,NA,2,1,1,1,2,1,1,1,1,1,NA,1,NA,NA
155,"PEDRO CORREA","PPB","PE",1,2,1,2,NA,1,1,NA,1,NA,2,NA,1,1,1,1,NA,1,2,1,1,NA,2,2,1,1,1,1,1,1,NA,1,1,1,2,1,1,2,NA,1,NA,1,1,1,2,2,1,1,1,1,1,1,2,1,1,NA,1,2,1,NA,NA,2,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,2,1,2,1,NA,1,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,1,1,NA,1,1,2,2,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA
559,"PEDRO HENRY","PDT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,"PEDRO HENRY","PSDB","MT",NA,NA,NA,NA,NA,1,2,1,1,2,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,1,2,1,1,2,2,1,2,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,2,1,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,2,2,NA,1,1,1,NA,1,1,NA,NA,1,2,1,1,1,NA,1,2,1,1,1,1,1,1,1,2,1,NA,2,2,2,2,1,1,1,1,NA,1,1,NA,1,1,1,NA,NA
212,"PEDRO IRUJO","PMDB","BA",1,NA,1,1,1,NA,NA,1,2,3,2,2,2,2,2,NA,NA,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,NA,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,NA,NA,1,1,2,2,NA,NA,2,2,2,NA,NA,1,1,1,2,2,2,2,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,1,2,NA,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
82,"PEDRO NOVAIS","PMDB","MA",1,2,3,3,1,1,NA,1,3,2,3,1,2,3,3,1,2,1,1,1,3,3,1,3,1,2,3,2,3,3,3,2,1,3,2,3,1,NA,1,1,3,2,2,1,1,NA,3,1,2,2,3,3,1,1,3,3,3,3,3,3,3,3,1,2,1,3,1,NA,3,3,3,1,2,3,NA,1,1,1,3,3,NA,3,3,1,2,NA,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,NA,NA,1,3,1,3,1,2,NA,1,2,2,2,1,NA,2,NA,2,1,1,2,1,3,NA,1,1,NA,NA
550,"PEDRO VALADARES","PSB","SE",2,2,1,1,1,2,2,2,1,2,NA,NA,2,2,1,1,NA,NA,1,2,2,1,1,1,2,2,1,2,NA,1,3,1,1,1,1,2,2,1,1,NA,1,2,2,2,1,1,2,2,2,NA,2,2,1,NA,1,1,NA,1,2,1,1,1,2,2,NA,1,2,2,2,2,2,2,NA,2,NA,2,2,2,2,2,1,NA,1,NA,NA,NA,NA,NA,2,1,1,1,NA,2,2,1,2,2,1,1,2,3,NA,NA,2,2,2,2,2,1,1,1,2,2,2,1,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,"PEDRO WILSON","PT","GO",1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,NA,2,2,NA,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,NA,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,NA,1,2,2,2,2,2,2,1,2,NA,2,2,2,2,2,1,1,1,1,1,NA,1,NA,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,NA,NA
564,"PEDRO YVES","PMDB","SP",NA,NA,NA,NA,1,1,2,1,2,2,2,2,NA,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,NA,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,NA,1,1,1,1,1,1,2,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,NA,NA
259,"PHILEMON RODRIGUES","PTB","MG",1,2,1,2,1,1,3,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,NA,1,NA,NA,NA,2,1,1,1,2,2,3,3,NA,1,1,1,2,1,1,2,NA,2,1,2,2,2,1,1,1,NA,1,NA,1,1,1,3,2,1,NA,1,1,1,1,1,1,2,2,2,2,NA,1,1,3,2,2,1,NA,NA,NA,2,1,1,1,NA,1,3,1,3,3,NA,1,3,1,2,1,1,1,3,2,2,1,1,1,2,1,1,3,1,1,1,1,NA,NA
102,"PIMENTEL GOMES","PSDB","CE",1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,NA,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,NA,NA,NA,NA,1,1,1,2,1,NA,1,1,1,1,1,1,2,1,3,2,NA,1,1,1,NA,NA,NA,1,NA,NA,2,1,1,1,NA,NA,NA,1,1,1,1,1,1,2,2,3,1,2,2,NA,NA,1,NA,NA,NA,1,1,NA,1,1,1,3,NA,NA
103,"PINHEIRO LANDIM","PMDB","CE",1,1,1,1,NA,NA,NA,1,1,NA,2,2,2,1,1,1,NA,1,2,1,1,NA,NA,2,1,2,1,1,1,NA,NA,NA,NA,NA,2,1,1,2,2,NA,2,1,1,1,2,2,1,1,NA,NA,NA,NA,2,1,1,2,1,2,1,2,2,2,1,1,1,NA,1,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,1,2,3,2,2,NA,1,NA,1,1,1,1,NA,NA,1,2,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,2,1,1,1,1,2,1,NA,NA,1,1,NA,NA,NA,3,NA,1,1,NA,NA
213,"PRISCO VIANA","PPB","BA",2,2,1,2,1,NA,1,1,2,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,2,2,3,3,NA,NA,NA,1,NA,3,1,2,NA,NA,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,3,1,NA,NA,2,NA,NA,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,NA,1,2,1,2,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,NA,1,NA,2,NA,1,2,1,1,2,1,NA,1,NA,NA,2,2,NA,2
32,"RAIMUNDO SANTOS","PFL","PA",NA,2,1,1,NA,1,NA,1,1,2,NA,2,NA,2,1,1,1,1,NA,2,2,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,NA,2,1,NA,2,NA,1,2,1,NA,1,NA,2,NA,1,NA,3,2,NA,1,1,1,2,NA,2,1,NA,2,2,1,1,1,NA,1,NA,1,1,1,1,2,NA,NA,2,1,1,1,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,2,1,NA,2,NA,NA,NA,NA,2,1,2,2,2,1,1,2,1,2,2,NA,1,1,NA,1,1,1,1,NA,2,2,NA,NA
15,"RAQUEL CAPIBERIBE","PSB","AP",NA,NA,1,1,NA,NA,2,2,1,2,1,1,2,2,1,1,NA,2,1,2,2,NA,NA,1,2,2,NA,NA,NA,NA,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,1,2,2,NA,NA,NA,2,2,1,1,2,1,NA,2,1,2,2,2,1,2,2,NA,1
260,"RAUL BELEM","PFL","MG",NA,NA,1,1,NA,1,NA,NA,1,2,2,2,NA,1,1,1,1,1,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,1,NA,2,2,1,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,1,NA,1,1,1,NA,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,1,1,2,NA,1,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA
384,"REGIS DE OLIVEIRA","PFL","SP",1,2,1,2,NA,2,2,1,2,2,2,2,2,1,2,1,1,NA,2,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,NA,2,1,2,2,1,NA,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,NA,NA,1,1,NA,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,NA,1,NA,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,3,NA,1,1,1,1,1,1,2,NA,NA,NA,2,NA,NA,NA
83,"REMI TRINTA","PMDB","MA",1,2,NA,3,NA,NA,NA,1,1,2,2,2,NA,NA,NA,NA,NA,NA,2,1,1,NA,2,2,1,NA,1,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,1,1,NA,1,NA,2,2,1,NA,2,1,2,1,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,2,2,1,NA,NA,NA,1,1,1,NA,NA,1,3,NA,NA
512,"RENAN KURTZ","PDT","RS",1,2,1,2,1,2,2,NA,1,2,1,1,1,2,1,1,NA,1,1,2,2,1,NA,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,NA,NA,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,1,2,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,2,1,1,2,2,1,1,NA,2,NA,NA,1,2,1,2,2,NA,2,2,2,NA,NA,2,NA,NA
464,"RENATO JOHNSSON","PPB","PR",1,2,1,1,1,1,1,1,2,2,NA,2,1,1,2,1,1,1,NA,1,1,2,2,2,1,1,1,NA,1,1,2,2,1,1,2,1,1,NA,NA,NA,NA,1,1,1,1,2,1,1,NA,1,1,1,2,1,1,NA,1,2,1,2,2,2,1,NA,NA,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,2,2,NA,1,NA,NA,2,1,1,2,1,1,2,1,1,NA,3,1,1,NA,1,1,1,NA,1,NA,2,NA,1,2,1,NA,2,1,1,1,1,1,2,1,NA,1,1,1,NA,NA
465,"RICARDO BARROS","PFL","PR",1,1,NA,NA,1,1,NA,NA,2,2,2,2,1,NA,2,1,1,1,2,1,1,2,2,2,1,1,1,NA,NA,NA,2,1,NA,NA,NA,NA,1,2,2,1,2,1,1,1,2,2,1,1,NA,NA,NA,2,3,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,1,2,NA,NA,NA,1,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,1,1,1,NA,1,NA,1,1,NA,1,1,1,2,2,NA,1,NA,1,1,2,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
466,"RICARDO GOMYDE","PCdoB","PR",NA,NA,1,NA,NA,2,2,2,1,2,1,NA,NA,NA,1,2,NA,2,1,2,2,1,1,NA,2,2,2,2,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,2,2,2,2,2,1,NA,1,1,NA,1,2,1,NA,1,2,2,NA,1,2,2,NA,2,2,2,1,2,NA,2,NA,NA,2,2,1,1,1,2,1,NA,1,NA,1,NA,1,1,NA,2,2,1,2,2,1,2,NA,NA,NA,1,NA,2,NA,2,1,NA,1,NA,2,2,NA,1,2,1,2,2,2,2,NA,2,1,2,2,NA,NA
527,"RICARDO HERACLIO","PMN","PE",2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,"RICARDO HERACLIO","PSB","PE",NA,NA,NA,NA,1,2,2,2,1,NA,1,1,NA,2,NA,NA,NA,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,NA,2,2,NA,2,2,2,1,NA,NA,NA,NA,1,2,NA,1,NA,NA,NA,2,1,2,2,NA,2,2,2,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,NA,2,2,1,NA,2,1,1,1,1,NA,NA,NA,2,1,NA,2,1,1,1,2,2,1,NA,2,NA,2,2,1,2,2,2,1,NA,2,NA,NA
385,"RICARDO IZAR","PPB","SP",NA,NA,NA,2,1,1,1,1,1,2,2,2,1,1,NA,NA,NA,1,NA,1,1,2,NA,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,NA,NA,1,1,3,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,NA,1,1,1,1,2,1,1,NA,1,1,1,1,1,2,1,2,2,NA,1,1,1,3,1,NA,1,1,1,2,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,2,2,1,2,3,NA,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA
547,"RICARDO RIQUE","PMDB","PB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,2,1,1,2,2,2,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,2
280,"RITA CAMATA","PMDB","ES",1,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,NA,1,NA,NA,1,2,NA,1,1,1,2,2,1,NA,2,2,NA,2,1,2,1,1,1,1,1,1,1,1,1,NA,2,NA,NA,1,2,NA,1,2,1,2,1,2,NA,1,NA,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA
536,"RIVALDO MACARI","PMDB","SC",NA,NA,1,1,1,1,2,1,1,2,NA,2,NA,NA,NA,NA,NA,NA,2,1,1,NA,2,2,1,2,1,1,1,NA,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,NA,1,1,1,2,1,1,2,1,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
